repository,run_id,workflow_name,status,conclusion,created_at,updated_at,duration_minutes
pandas-dev/pandas,30254743994,Doc Build and Upload,completed,failure,2026-07-27T09:37:26Z,2026-07-27T09:49:39Z,12.216666666666667
pandas-dev/pandas,30254743974,Wheel builder,completed,skipped,2026-07-27T09:37:26Z,2026-07-27T09:37:27Z,0.016666666666666666
pandas-dev/pandas,30254743949,GitHub Actions Security Analysis with zizmor 🌈,completed,success,2026-07-27T09:37:26Z,2026-07-27T09:37:54Z,0.4666666666666667
pandas-dev/pandas,30254743886,Code Checks,completed,success,2026-07-27T09:37:26Z,2026-07-27T10:11:45Z,34.31666666666667
pandas-dev/pandas,30254743882,Unit Tests,completed,failure,2026-07-27T09:37:26Z,2026-07-27T10:23:49Z,46.38333333333333
pandas-dev/pandas,30254743868,Package Checks,completed,skipped,2026-07-27T09:37:26Z,2026-07-27T09:37:37Z,0.18333333333333332
pandas-dev/pandas,30249248345,Wheel builder,completed,cancelled,2026-07-27T08:16:14Z,2026-07-27T08:16:15Z,0.016666666666666666
pandas-dev/pandas,30249248328,Package Checks,completed,skipped,2026-07-27T08:16:14Z,2026-07-27T08:16:14Z,0.0
pandas-dev/pandas,30249248268,Wheel builder,completed,skipped,2026-07-27T08:16:13Z,2026-07-27T08:16:21Z,0.13333333333333333
pandas-dev/pandas,30249248263,Package Checks,completed,skipped,2026-07-27T08:16:13Z,2026-07-27T08:16:14Z,0.016666666666666666
pandas-dev/pandas,30249248086,Wheel builder,completed,cancelled,2026-07-27T08:16:13Z,2026-07-27T08:16:15Z,0.03333333333333333
pandas-dev/pandas,30249247944,GitHub Actions Security Analysis with zizmor 🌈,completed,success,2026-07-27T08:16:13Z,2026-07-27T08:16:42Z,0.48333333333333334
pandas-dev/pandas,30249247843,Doc Build and Upload,completed,success,2026-07-27T08:16:13Z,2026-07-27T08:28:47Z,12.566666666666666
pandas-dev/pandas,30249247827,Wheel builder,completed,cancelled,2026-07-27T08:16:13Z,2026-07-27T08:16:14Z,0.016666666666666666
pandas-dev/pandas,30249247796,Code Checks,completed,success,2026-07-27T08:16:13Z,2026-07-27T08:47:24Z,31.183333333333334
pandas-dev/pandas,30249247763,Unit Tests,completed,success,2026-07-27T08:16:13Z,2026-07-27T09:03:20Z,47.11666666666667
pandas-dev/pandas,30249247757,Package Checks,completed,skipped,2026-07-27T08:16:13Z,2026-07-27T08:16:14Z,0.016666666666666666
pandas-dev/pandas,30249247751,Package Checks,completed,skipped,2026-07-27T08:16:13Z,2026-07-27T08:16:14Z,0.016666666666666666
pandas-dev/pandas,30249247499,Wheel builder,completed,cancelled,2026-07-27T08:16:13Z,2026-07-27T08:16:20Z,0.11666666666666667
pandas-dev/pandas,30249247313,Package Checks,completed,skipped,2026-07-27T08:16:13Z,2026-07-27T08:16:14Z,0.016666666666666666
pandas-dev/pandas,30249244549,Wheel builder,completed,skipped,2026-07-27T08:16:10Z,2026-07-27T08:16:11Z,0.016666666666666666
pandas-dev/pandas,30249238343,Wheel builder,completed,skipped,2026-07-27T08:16:05Z,2026-07-27T08:16:11Z,0.1
pandas-dev/pandas,30249238247,Doc Build and Upload,completed,success,2026-07-27T08:16:04Z,2026-07-27T08:28:49Z,12.75
pandas-dev/pandas,30249238095,Package Checks,completed,skipped,2026-07-27T08:16:04Z,2026-07-27T08:16:05Z,0.016666666666666666
pandas-dev/pandas,30249237363,Package Checks,completed,skipped,2026-07-27T08:16:04Z,2026-07-27T08:16:13Z,0.15
pandas-dev/pandas,30249237066,GitHub Actions Security Analysis with zizmor 🌈,completed,success,2026-07-27T08:16:03Z,2026-07-27T08:16:33Z,0.5
pandas-dev/pandas,30249237048,Code Checks,completed,success,2026-07-27T08:16:03Z,2026-07-27T08:46:37Z,30.566666666666666
pandas-dev/pandas,30249237043,Wheel builder,completed,cancelled,2026-07-27T08:16:03Z,2026-07-27T08:16:06Z,0.05
pandas-dev/pandas,30249237002,Unit Tests,completed,success,2026-07-27T08:16:03Z,2026-07-27T09:13:13Z,57.166666666666664
pandas-dev/pandas,30249236546,Wheel builder,completed,cancelled,2026-07-27T08:16:03Z,2026-07-27T08:16:11Z,0.13333333333333333
pandas-dev/pandas,30249236196,Package Checks,completed,skipped,2026-07-27T08:16:03Z,2026-07-27T08:16:04Z,0.016666666666666666
pandas-dev/pandas,30249235737,Package Checks,completed,skipped,2026-07-27T08:16:02Z,2026-07-27T08:16:03Z,0.016666666666666666
pandas-dev/pandas,30249235159,Wheel builder,completed,skipped,2026-07-27T08:16:02Z,2026-07-27T08:16:04Z,0.03333333333333333
pandas-dev/pandas,30249234907,Package Checks,completed,skipped,2026-07-27T08:16:02Z,2026-07-27T08:16:03Z,0.016666666666666666
pandas-dev/pandas,30249234880,Wheel builder,completed,cancelled,2026-07-27T08:16:02Z,2026-07-27T08:16:03Z,0.016666666666666666
pandas-dev/pandas,30249232833,Package Checks,completed,skipped,2026-07-27T08:16:00Z,2026-07-27T08:16:01Z,0.016666666666666666
pandas-dev/pandas,30249232114,Wheel builder,completed,skipped,2026-07-27T08:15:59Z,2026-07-27T08:16:00Z,0.016666666666666666
pandas-dev/pandas,30249231911,Wheel builder,completed,skipped,2026-07-27T08:15:59Z,2026-07-27T08:16:00Z,0.016666666666666666
pandas-dev/pandas,30249231908,Package Checks,completed,skipped,2026-07-27T08:15:59Z,2026-07-27T08:16:01Z,0.03333333333333333
pandas-dev/pandas,30249231279,Package Checks,completed,skipped,2026-07-27T08:15:58Z,2026-07-27T08:15:59Z,0.016666666666666666
pandas-dev/pandas,30249231178,Wheel builder,completed,skipped,2026-07-27T08:15:58Z,2026-07-27T08:15:59Z,0.016666666666666666
pandas-dev/pandas,30249230737,Package Checks,completed,skipped,2026-07-27T08:15:58Z,2026-07-27T08:15:59Z,0.016666666666666666
pandas-dev/pandas,30249230731,GitHub Actions Security Analysis with zizmor 🌈,completed,success,2026-07-27T08:15:58Z,2026-07-27T08:16:19Z,0.35
pandas-dev/pandas,30249230632,Doc Build and Upload,completed,success,2026-07-27T08:15:58Z,2026-07-27T08:28:25Z,12.45
pandas-dev/pandas,30249230630,Unit Tests,completed,success,2026-07-27T08:15:58Z,2026-07-27T09:06:17Z,50.31666666666667
pandas-dev/pandas,30249230621,Wheel builder,completed,cancelled,2026-07-27T08:15:58Z,2026-07-27T08:15:59Z,0.016666666666666666
pandas-dev/pandas,30249230602,Wheel builder,completed,cancelled,2026-07-27T08:15:58Z,2026-07-27T08:15:59Z,0.016666666666666666
pandas-dev/pandas,30249230561,Package Checks,completed,skipped,2026-07-27T08:15:57Z,2026-07-27T08:16:07Z,0.16666666666666666
pandas-dev/pandas,30249230558,Wheel builder,completed,cancelled,2026-07-27T08:15:57Z,2026-07-27T08:15:59Z,0.03333333333333333
pandas-dev/pandas,30249230537,Code Checks,completed,success,2026-07-27T08:15:57Z,2026-07-27T08:48:35Z,32.63333333333333
pandas-dev/pandas,30249228996,Wheel builder,completed,skipped,2026-07-27T08:15:56Z,2026-07-27T08:16:05Z,0.15
pandas-dev/pandas,30249221802,Package Checks,completed,skipped,2026-07-27T08:15:49Z,2026-07-27T08:15:50Z,0.016666666666666666
pandas-dev/pandas,30249221759,Wheel builder,completed,cancelled,2026-07-27T08:15:49Z,2026-07-27T08:15:50Z,0.016666666666666666
pandas-dev/pandas,30249221722,Package Checks,completed,skipped,2026-07-27T08:15:49Z,2026-07-27T08:15:50Z,0.016666666666666666
pandas-dev/pandas,30249221721,GitHub Actions Security Analysis with zizmor 🌈,completed,success,2026-07-27T08:15:49Z,2026-07-27T08:16:21Z,0.5333333333333333
pandas-dev/pandas,30249221665,Wheel builder,completed,skipped,2026-07-27T08:15:49Z,2026-07-27T08:15:51Z,0.03333333333333333
pandas-dev/pandas,30249221454,Package Checks,completed,skipped,2026-07-27T08:15:49Z,2026-07-27T08:15:50Z,0.016666666666666666
pandas-dev/pandas,30249221376,Wheel builder,completed,cancelled,2026-07-27T08:15:49Z,2026-07-27T08:15:51Z,0.03333333333333333
pandas-dev/pandas,30249221128,Code Checks,completed,success,2026-07-27T08:15:49Z,2026-07-27T08:47:02Z,31.216666666666665
pandas-dev/pandas,30249221100,Package Checks,completed,skipped,2026-07-27T08:15:49Z,2026-07-27T08:15:50Z,0.016666666666666666
pandas-dev/pandas,30249221096,Doc Build and Upload,completed,success,2026-07-27T08:15:49Z,2026-07-27T08:28:57Z,13.133333333333333
pandas-dev/pandas,30249221080,Wheel builder,completed,cancelled,2026-07-27T08:15:49Z,2026-07-27T08:15:50Z,0.016666666666666666
pandas-dev/pandas,30249221071,Wheel builder,completed,cancelled,2026-07-27T08:15:49Z,2026-07-27T08:15:50Z,0.016666666666666666
pandas-dev/pandas,30249221042,Unit Tests,completed,success,2026-07-27T08:15:49Z,2026-07-27T09:02:33Z,46.733333333333334
pandas-dev/pandas,30249221009,Package Checks,completed,skipped,2026-07-27T08:15:49Z,2026-07-27T08:15:59Z,0.16666666666666666
pandas-dev/pandas,30249218320,Wheel builder,completed,skipped,2026-07-27T08:15:46Z,2026-07-27T08:15:47Z,0.016666666666666666
pandas-dev/pandas,30249211970,Package Checks,completed,skipped,2026-07-27T08:15:40Z,2026-07-27T08:15:42Z,0.03333333333333333
pandas-dev/pandas,30249211932,Package Checks,completed,skipped,2026-07-27T08:15:40Z,2026-07-27T08:15:41Z,0.016666666666666666
pandas-dev/pandas,30249211876,Wheel builder,completed,skipped,2026-07-27T08:15:40Z,2026-07-27T08:15:47Z,0.11666666666666667
pandas-dev/pandas,30249211405,Code Checks,completed,success,2026-07-27T08:15:40Z,2026-07-27T08:46:34Z,30.9
pandas-dev/pandas,30249211402,GitHub Actions Security Analysis with zizmor 🌈,completed,success,2026-07-27T08:15:40Z,2026-07-27T08:16:09Z,0.48333333333333334
pandas-dev/pandas,30249211379,Wheel builder,completed,cancelled,2026-07-27T08:15:40Z,2026-07-27T08:15:42Z,0.03333333333333333
pandas-dev/pandas,30249211298,Doc Build and Upload,completed,success,2026-07-27T08:15:40Z,2026-07-27T08:27:51Z,12.183333333333334
pandas-dev/pandas,30249211252,Unit Tests,completed,success,2026-07-27T08:15:40Z,2026-07-27T09:05:22Z,49.7
pandas-dev/pandas,30249210128,Package Checks,completed,skipped,2026-07-27T08:15:39Z,2026-07-27T08:15:40Z,0.016666666666666666
pandas-dev/pandas,30249210126,Package Checks,completed,skipped,2026-07-27T08:15:39Z,2026-07-27T08:15:40Z,0.016666666666666666
pandas-dev/pandas,30249210125,Wheel builder,completed,cancelled,2026-07-27T08:15:39Z,2026-07-27T08:15:42Z,0.05
pandas-dev/pandas,30249210119,Wheel builder,completed,cancelled,2026-07-27T08:15:39Z,2026-07-27T08:15:40Z,0.016666666666666666
pandas-dev/pandas,30249210007,Wheel builder,completed,cancelled,2026-07-27T08:15:39Z,2026-07-27T08:15:46Z,0.11666666666666667
pandas-dev/pandas,30249209964,Package Checks,completed,skipped,2026-07-27T08:15:39Z,2026-07-27T08:15:40Z,0.016666666666666666
pandas-dev/pandas,30249207586,Wheel builder,completed,skipped,2026-07-27T08:15:37Z,2026-07-27T08:15:38Z,0.016666666666666666
pandas-dev/pandas,30249165209,github_actions in /. - Update #1485930679,completed,success,2026-07-27T08:15:01Z,2026-07-27T08:16:24Z,1.3833333333333333
pandas-dev/pandas,30248788592,Comment Commands,completed,skipped,2026-07-27T08:09:21Z,2026-07-27T08:09:22Z,0.016666666666666666
pandas-dev/pandas,30248658202,Package Checks,completed,skipped,2026-07-27T08:07:24Z,2026-07-27T08:07:35Z,0.18333333333333332
pandas-dev/pandas,30248658200,Wheel builder,completed,skipped,2026-07-27T08:07:24Z,2026-07-27T08:07:25Z,0.016666666666666666
pandas-dev/pandas,30248658137,GitHub Actions Security Analysis with zizmor 🌈,completed,success,2026-07-27T08:07:24Z,2026-07-27T08:07:49Z,0.4166666666666667
pandas-dev/pandas,30248658114,Code Checks,completed,success,2026-07-27T08:07:24Z,2026-07-27T08:40:46Z,33.36666666666667
pandas-dev/pandas,30248658091,Unit Tests,completed,success,2026-07-27T08:07:24Z,2026-07-27T08:54:25Z,47.016666666666666
pandas-dev/pandas,30248658083,Doc Build and Upload,completed,success,2026-07-27T08:07:24Z,2026-07-27T08:20:16Z,12.866666666666667
pandas-dev/pandas,30246433529,Comment Commands,completed,skipped,2026-07-27T07:31:03Z,2026-07-27T07:31:11Z,0.13333333333333333
pandas-dev/pandas,30246094612,GitHub Actions Security Analysis with zizmor 🌈,completed,success,2026-07-27T07:25:21Z,2026-07-27T07:25:45Z,0.4
pandas-dev/pandas,30246094596,Package Checks,completed,skipped,2026-07-27T07:25:21Z,2026-07-27T07:25:31Z,0.16666666666666666
pandas-dev/pandas,30246093996,Code Checks,completed,success,2026-07-27T07:25:21Z,2026-07-27T07:57:42Z,32.35
pandas-dev/pandas,30246093986,Doc Build and Upload,completed,success,2026-07-27T07:25:21Z,2026-07-27T07:35:22Z,10.016666666666667
pandas-dev/pandas,30246093974,Unit Tests,completed,success,2026-07-27T07:25:21Z,2026-07-27T08:12:41Z,47.333333333333336
pandas-dev/pandas,30246093963,Wheel builder,completed,skipped,2026-07-27T07:25:21Z,2026-07-27T07:25:22Z,0.016666666666666666
pandas-dev/pandas,30243964239,Unit Tests,completed,success,2026-07-27T06:49:01Z,2026-07-27T07:37:05Z,48.06666666666667
pandas-dev/pandas,30243964219,Doc Build and Upload,completed,success,2026-07-27T06:49:01Z,2026-07-27T06:59:49Z,10.8
pandas-dev/pandas,30243964202,Wheel builder,completed,skipped,2026-07-27T06:49:01Z,2026-07-27T06:49:03Z,0.03333333333333333
pandas-dev/pandas,30243964196,Code Checks,completed,success,2026-07-27T06:49:01Z,2026-07-27T07:23:20Z,34.31666666666667
streamlit/streamlit,30257050906,Run Semgrep Checks,completed,startup_failure,2026-07-27T10:11:09Z,2026-07-27T10:11:09Z,0.0
streamlit/streamlit,30257050029,Autofix,completed,action_required,2026-07-27T10:11:08Z,2026-07-27T10:11:08Z,0.0
streamlit/streamlit,30257049580,Playwright E2E Tests - Custom Components,completed,action_required,2026-07-27T10:11:08Z,2026-07-27T10:11:08Z,0.0
streamlit/streamlit,30257049465,Snapshot Autofix,completed,action_required,2026-07-27T10:11:08Z,2026-07-27T10:11:08Z,0.0
streamlit/streamlit,30257048690,Python Unit Tests,completed,action_required,2026-07-27T10:11:07Z,2026-07-27T10:11:07Z,0.0
streamlit/streamlit,30257048639,Ensure Relative Imports in Frontend,completed,action_required,2026-07-27T10:11:07Z,2026-07-27T10:11:07Z,0.0
streamlit/streamlit,30257048634,Pull Request Labels,completed,action_required,2026-07-27T10:11:07Z,2026-07-27T10:11:07Z,0.0
streamlit/streamlit,30257048553,Javascript Unit Tests,completed,action_required,2026-07-27T10:11:07Z,2026-07-27T10:11:07Z,0.0
streamlit/streamlit,30257048519,CLI Regression,completed,action_required,2026-07-27T10:11:07Z,2026-07-27T10:11:07Z,0.0
streamlit/streamlit,30257048486,PR Preview,completed,action_required,2026-07-27T10:11:07Z,2026-07-27T10:11:07Z,0.0
streamlit/streamlit,30257048446,Enforce Pre-Commit Hooks,completed,action_required,2026-07-27T10:11:07Z,2026-07-27T10:11:07Z,0.0
streamlit/streamlit,30257048430,Playwright E2E Tests,completed,action_required,2026-07-27T10:11:07Z,2026-07-27T10:11:07Z,0.0
streamlit/streamlit,30257048428,Playwright E2E Tests - Changed Files,completed,action_required,2026-07-27T10:11:07Z,2026-07-27T10:11:07Z,0.0
streamlit/streamlit,30257048424,Python Bare Execution Tests,completed,action_required,2026-07-27T10:11:07Z,2026-07-27T10:11:07Z,0.0
streamlit/streamlit,30256947847,Flaky JS Unit Test Verification,completed,skipped,2026-07-27T10:09:44Z,2026-07-27T10:09:50Z,0.1
streamlit/streamlit,30256947610,Flaky JS Unit Test Verification,completed,skipped,2026-07-27T10:09:44Z,2026-07-27T10:09:45Z,0.016666666666666666
streamlit/streamlit,30256947494,Flaky Test Verification,completed,skipped,2026-07-27T10:09:44Z,2026-07-27T10:09:45Z,0.016666666666666666
streamlit/streamlit,30256947454,Flaky Test Verification,completed,skipped,2026-07-27T10:09:44Z,2026-07-27T10:09:45Z,0.016666666666666666
streamlit/streamlit,30256947424,AI PR Review,completed,skipped,2026-07-27T10:09:44Z,2026-07-27T10:09:45Z,0.016666666666666666
streamlit/streamlit,30256947212,Flaky Test Verification,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256947143,Run Semgrep Checks,completed,startup_failure,2026-07-27T10:09:43Z,2026-07-27T10:09:43Z,0.0
streamlit/streamlit,30256947139,Performance Suite,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256947137,Load Testing,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:51Z,0.13333333333333333
streamlit/streamlit,30256947105,Pull Request Labels,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:09:53Z,0.16666666666666666
streamlit/streamlit,30256947093,Snapshot Autofix,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256947091,Flaky Test Verification,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:53Z,0.16666666666666666
streamlit/streamlit,30256947041,AI QA Testing,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256947039,Performance Suite,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256947035,Autofix,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256947016,Flaky JS Unit Test Verification,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256947002,Flaky Test Verification,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:54Z,0.18333333333333332
streamlit/streamlit,30256946992,AI QA Testing,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256946975,Autofix,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:13:33Z,3.8333333333333335
streamlit/streamlit,30256946932,Pull Request Labels,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:09:53Z,0.16666666666666666
streamlit/streamlit,30256946928,Flaky JS Unit Test Verification,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:51Z,0.13333333333333333
streamlit/streamlit,30256946921,Flaky JS Unit Test Verification,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256946909,Flaky JS Unit Test Verification,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:54Z,0.18333333333333332
streamlit/streamlit,30256946891,Flaky Test Verification,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:53Z,0.16666666666666666
streamlit/streamlit,30256946886,Snapshot Autofix,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946851,Performance Suite,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946836,AI QA Testing,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946832,Pull Request Labels,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:09:51Z,0.13333333333333333
streamlit/streamlit,30256946830,Flaky JS Unit Test Verification,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946821,Load Testing,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946806,Load Testing,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256946783,Pull Request Labels,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:09:51Z,0.13333333333333333
streamlit/streamlit,30256946781,Flaky Test Verification,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946780,Load Testing,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:51Z,0.13333333333333333
streamlit/streamlit,30256946774,AI QA Testing,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946770,Autofix,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256946764,AI PR Review,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256946741,AI PR Review,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256946697,Load Testing,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946694,Autofix,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256946684,AI QA Testing,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946682,AI PR Review,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256946681,Snapshot Autofix,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946674,Autofix,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256946673,Snapshot Autofix,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946658,Snapshot Autofix,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946657,Performance Suite,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256946649,Pull Request Labels,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:09:53Z,0.16666666666666666
streamlit/streamlit,30256946646,Pull Request Labels,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:09:54Z,0.18333333333333332
streamlit/streamlit,30256946644,Flaky Test Verification,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946634,AI PR Review,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256946612,Load Testing,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946607,AI PR Review,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946600,Snapshot Autofix,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:52Z,0.15
streamlit/streamlit,30256946599,Performance Suite,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946598,Flaky JS Unit Test Verification,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946597,Autofix,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256946583,Performance Suite,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946571,Load Testing,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946534,AI QA Testing,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946525,Performance Suite,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946516,Pull Request Labels,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:09:53Z,0.16666666666666666
streamlit/streamlit,30256946400,AI PR Review,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946384,Snapshot Autofix,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946351,AI QA Testing,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946343,Autofix,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:45Z,0.03333333333333333
streamlit/streamlit,30256946318,Ensure Relative Imports in Frontend,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:11:58Z,2.25
streamlit/streamlit,30256946256,Python Bare Execution Tests,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:12:51Z,3.1333333333333333
streamlit/streamlit,30256946241,Performance Suite,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946233,Autofix,completed,cancelled,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946225,Enforce Pre-Commit Hooks,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:11:12Z,1.4833333333333334
streamlit/streamlit,30256946199,Playwright E2E Tests - Custom Components,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:16:47Z,7.066666666666666
streamlit/streamlit,30256946179,Python Unit Tests,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:20:12Z,10.483333333333333
streamlit/streamlit,30256946164,Playwright E2E Tests - Changed Files,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:10:20Z,0.6166666666666667
streamlit/streamlit,30256946144,CodeQL,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:12:05Z,2.3666666666666667
streamlit/streamlit,30256946143,Pull Request Labels,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:10:04Z,0.35
streamlit/streamlit,30256946141,Playwright E2E Tests,completed,failure,2026-07-27T10:09:43Z,2026-07-27T10:30:51Z,21.133333333333333
streamlit/streamlit,30256946137,CLI Regression,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:13:42Z,3.9833333333333334
streamlit/streamlit,30256946120,AI PR Review,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256946103,Pull Request Labels,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:09:50Z,0.11666666666666667
streamlit/streamlit,30256946083,Javascript Unit Tests,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:19:46Z,10.05
streamlit/streamlit,30256946081,Snapshot Autofix,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:43Z,0.0
streamlit/streamlit,30256946066,PR Preview,completed,success,2026-07-27T10:09:43Z,2026-07-27T10:14:56Z,5.216666666666667
streamlit/streamlit,30256946052,AI QA Testing,completed,skipped,2026-07-27T10:09:43Z,2026-07-27T10:09:44Z,0.016666666666666666
streamlit/streamlit,30256945995,Load Testing,completed,skipped,2026-07-27T10:09:42Z,2026-07-27T10:09:44Z,0.03333333333333333
streamlit/streamlit,30256945978,Snapshot Autofix,completed,skipped,2026-07-27T10:09:42Z,2026-07-27T10:09:43Z,0.016666666666666666
microsoft/vscode,30271461734,Running Copilot Code Review,completed,success,2026-07-27T13:41:31Z,2026-07-27T13:45:55Z,4.4
microsoft/vscode,30271454289,Telemetry,completed,success,2026-07-27T13:41:25Z,2026-07-27T13:42:20Z,0.9166666666666666
